target_model,term,coef,std_err,t,p_value,ci_low,ci_high
EleutherAI_pythia-2.8b-deduped — TF-IDF,C(tense)[T.present continuous],-0.178541380147611,0.0210223372797379,-8.49293671639906,2.1864644317610518e-17,-0.2197474642368791,-0.1373352960583428
EleutherAI_pythia-2.8b-deduped — TF-IDF,C(tense)[T.present perfect],-0.0794169543714546,0.0210223372797378,-3.7777414240232736,0.0001588199241112,-0.1206230384607226,-0.0382108702821865
EleutherAI_pythia-2.8b-deduped — TF-IDF,C(tense)[T.simple future],0.0416667147944019,0.0210223372797379,1.98202103980901,0.0474936557363002,0.0004606307051337,0.08287279888367
EleutherAI_pythia-2.8b-deduped — TF-IDF,C(tense)[T.simple past],-0.0263987087114852,0.0210223372797379,-1.2557456556902116,0.2092262023448272,-0.0676047928007534,0.0148073753777828
EleutherAI_pythia-2.8b-deduped — TF-IDF,C(semantic_role)[T.patient],-0.0747258655390934,0.0121372520874517,-6.156736714428909,7.599864958936543e-10,-0.0985162092802827,-0.0509355217979041
EleutherAI_pythia-2.8b-deduped — TF-IDF,C(syntactic_role)[T.subject],0.0166624569436242,0.0121372520874517,1.372836027757126,0.1698222164609656,-0.007127886797565,0.0404528006848134
EleutherAI_pythia-2.8b-deduped — TF-IDF,"C(valence, Treatment(reference='-val'))[T.+val]",-0.1134376793546867,0.0121372520874517,-9.346240692484692,1.0232446876573184e-20,-0.137228023095876,-0.0896473356134974
EleutherAI_pythia-2.8b-deduped — TF-IDF,"C(dominance, Treatment(reference='-dom'))[T.+dom]",-0.1181616051419572,0.0121372520874517,-9.735449530962596,2.448998311436174e-22,-0.1419519488831465,-0.0943712614007679
EleutherAI_pythia-2.8b-deduped — TF-IDF,log_frequency,-0.287630738251833,0.0080262046207149,-35.83645718544004,8.594602214554597e-271,-0.303362978588288,-0.2718984979153781
EleutherAI_pythia-2.8b-deduped — TF-IDF,lex_emb_norm,-0.4012340035920835,0.0075022616038708,-53.481739877620925,0.0,-0.41593925821697,-0.386528748967197
EleutherAI_pythia-2.8b-deduped — TF-IDF,profession_embedding_1,-2.980674000270285,0.1962312806026814,-15.189596638801916,9.372356307814193e-52,-3.3653088076117297,-2.5960391929288407
EleutherAI_pythia-2.8b-deduped — TF-IDF,profession_embedding_2,-5.599181645131866,0.0495476145455025,-113.00607903110648,0.0,-5.696300397638631,-5.5020628926251005
EleutherAI_pythia-2.8b-deduped — TF-IDF,profession_embedding_3,-2.3382305591544714,0.1055061371684255,-22.162033621056736,3.049659338122871e-107,-2.5450341463220254,-2.131426971986917
EleutherAI_pythia-2.8b-deduped — TF-IDF,profession_embedding_4,-4.622291553212047,0.1412729676158544,-32.71886781468948,1.7989660360954606e-227,-4.899202046353556,-4.3453810600705385
EleutherAI_pythia-2.8b-deduped — TF-IDF,profession_embedding_5,1.1549218731430706,0.1799111483629181,6.419401374801708,1.405912611605865e-10,0.8022763128806287,1.5075674334055125
EleutherAI_pythia-2.8b-deduped — TF-IDF,profession_embedding_6,0.987843337553746,0.1836503703755227,5.378934632877863,7.596151479681833e-08,0.6278684925105706,1.347818182596921
EleutherAI_pythia-2.8b-deduped — TF-IDF,profession_embedding_7,-7.393278458852712,0.1962258218571576,-37.67739836113232,5.990453036622025e-298,-7.777902566454918,-7.008654351250506
EleutherAI_pythia-2.8b-deduped — TF-IDF,profession_embedding_8,-4.42128446146993,0.2294979046280128,-19.2650319341097,8.560188353028549e-82,-4.871125496297558,-3.9714434266423018
EleutherAI_pythia-2.8b-deduped — TF-IDF,profession_embedding_9,-15.16669740122886,0.296148272250818,-51.2131888731185,0.0,-15.747180458220836,-14.586214344236884
EleutherAI_pythia-2.8b-deduped — TF-IDF,profession_embedding_10,12.96506542854037,0.2777071148422045,46.68611186251828,0.0,12.420729060319063,13.509401796761678
EleutherAI_pythia-6.9b-deduped — log(1 + x) counts,Intercept,4.4537337808541375,0.0863688552633558,51.5664329146637,0.0,4.28444136273154,4.623026198976735
EleutherAI_pythia-6.9b-deduped — log(1 + x) counts,C(tense)[T.past perfect],0.0126121571860395,0.0338683705303591,0.3723874809605682,0.7096092155177057,-0.0537735593720132,0.0789978737440924
EleutherAI_pythia-6.9b-deduped — log(1 + x) counts,C(tense)[T.present continuous],-0.0333745186788692,0.0338683705303589,-0.9854184938998743,0.3244331775137449,-0.0997602352369217,0.0330111978791832
EleutherAI_pythia-6.9b-deduped — log(1 + x) counts,C(tense)[T.present perfect],0.1033620007959931,0.0338683705303588,3.051874039919979,0.0022778346923487,0.0369762842379408,0.1697477173540454
EleutherAI_pythia-6.9b-deduped — log(1 + x) counts,C(tense)[T.simple future],0.2037683722508471,0.0338683705303589,6.016479950465677,1.8206363994352901e-09,0.1373826556927947,0.2701540888088996
EleutherAI_pythia-6.9b-deduped — log(1 + x) counts,C(tense)[T.simple past],-0.0513158128446718,0.0338683705303589,-1.5151544653934088,0.1297526841567516,-0.1177015294027242,0.0150699037133805
EleutherAI_pythia-6.9b-deduped — log(1 + x) counts,C(semantic_role)[T.patient],0.0313927409243528,0.0195539128427166,1.6054454766604849,0.1084151773483605,-0.0069350704007848,0.0697205522494905
EleutherAI_pythia-6.9b-deduped — log(1 + x) counts,C(syntactic_role)[T.subject],-0.1168410851974273,0.0195539128427166,-5.975330162164834,2.344058417058359e-09,-0.1551688965225651,-0.0785132738722896
EleutherAI_pythia-6.9b-deduped — log(1 + x) counts,"C(valence, Treatment(reference='-val'))[T.+val]",-0.1021506537715485,0.0195539128427167,-5.224051809640589,1.7720491060711697e-07,-0.1404784650966862,-0.0638228424464108
EleutherAI_pythia-6.9b-deduped — log(1 + x) counts,"C(dominance, Treatment(reference='-dom'))[T.+dom]",0.0260407463512672,0.0195539128427166,1.3317409441643675,0.1829639539140385,-0.0122870649738704,0.0643685576764049
EleutherAI_pythia-6.9b-deduped — log(1 + x) counts,log_frequency,0.980377870467627,0.0345635467648353,28.3645042893878,8.503493215982841e-173,0.912629532332653,1.048126208602601
EleutherAI_pythia-6.9b-deduped — log(1 + x) counts,lex_emb_norm,0.0085330848193189,0.0125857626007993,0.6779950559989855,0.4977844530754554,-0.016136388662869,0.0332025583015068
EleutherAI_pythia-6.9b-deduped — log(1 + x) counts,profession_embedding_1,-0.1834759506108548,0.005063811250593,-36.23277834247198,1.531871343253313e-276,-0.1934015754083047,-0.173550325813405
EleutherAI_pythia-6.9b-deduped — log(1 + x) counts,profession_embedding_2,-0.21348801511916,0.0070459770135184,-30.29927783039344,3.1117650929469085e-196,-0.2272989019604594,-0.1996771282778606
EleutherAI_pythia-6.9b-deduped — log(1 + x) counts,profession_embedding_3,0.0728352082962773,0.0043774649532438,16.638673084590604,1.1791406251549056e-61,0.0642548974316502,0.0814155191609044
EleutherAI_pythia-6.9b-deduped — log(1 + x) counts,profession_embedding_4,-0.3872874707006594,0.00577577067017,-67.0538171989537,0.0,-0.398608613956445,-0.3759663274448738
EleutherAI_pythia-6.9b-deduped — log(1 + x) counts,profession_embedding_5,-0.1125223969000803,0.0052631084931661,-21.37945608497036,4.891042288634162e-100,-0.1228386661262131,-0.1022061276739474
EleutherAI_pythia-6.9b-deduped — log(1 + x) counts,profession_embedding_6,-0.3727512531475501,0.005567673273693,-66.94919669743943,0.0,-0.383664502708934,-0.3618380035861661
EleutherAI_pythia-6.9b-deduped — log(1 + x) counts,profession_embedding_7,0.0270447140434053,0.0058998882450738,4.583936664560839,4.596916827866602e-06,0.0154802867435867,0.0386091413432239
EleutherAI_pythia-6.9b-deduped — log(1 + x) counts,profession_embedding_8,-0.0197917371309724,0.0061416895311221,-3.222523221123539,0.0012731661881993,-0.0318301214410519,-0.0077533528208929
EleutherAI_pythia-6.9b-deduped — log(1 + x) counts,profession_embedding_9,0.0688749076304739,0.0067571908551523,10.1928314749252,2.5251223995829952e-24,0.0556300732964244,0.0821197419645235
EleutherAI_pythia-6.9b-deduped — log(1 + x) counts,profession_embedding_10,0.2192325737347934,0.0072306358887303,30.319957623158583,1.7180581268094434e-196,0.2050597352684886,0.2334054122010982
EleutherAI_pythia-6.9b-deduped — PPMI,Intercept,1.0173471894536414,0.0433725195154521,23.45603162599753,1.0943060498244056e-119,0.932332299694465,1.102362079212818
EleutherAI_pythia-6.9b-deduped — PPMI,C(tense)[T.past perfect],0.0126121571860398,0.0383472491659088,0.3288934007097482,0.7422404884180164,-0.0625526521639438,0.0877769665360235
EleutherAI_pythia-6.9b-deduped — PPMI,C(tense)[T.present continuous],-0.033374518678872,0.0383472491659086,-0.8703236713141486,0.3841363645064672,-0.1085393280288553,0.0417902906711112
EleutherAI_pythia-6.9b-deduped — PPMI,C(tense)[T.present perfect],0.1033620007959913,0.0383472491659085,2.6954215242088915,0.0070371761040189,0.0281971914460082,0.1785268101459745
EleutherAI_pythia-6.9b-deduped — PPMI,C(tense)[T.simple future],0.2037683722508446,0.0383472491659086,5.3137676543432,1.0879411841065098e-07,0.1286035629008612,0.278933181600828
EleutherAI_pythia-6.9b-deduped — PPMI,C(tense)[T.simple past],-0.0513158128446734,0.0383472491659086,-1.3381875873979026,0.1808539633464528,-0.1264806221946567,0.0238489965053097
EleutherAI_pythia-6.9b-deduped — PPMI,C(semantic_role)[T.patient],0.0313927409243526,0.0221397946286189,1.4179327970717872,0.1562295046136298,-0.012003681987447,0.0747891638361523
EleutherAI_pythia-6.9b-deduped — PPMI,C(syntactic_role)[T.subject],-0.1168410851974278,0.0221397946286189,-5.277424075397407,1.326904860326109e-07,-0.1602375081092275,-0.0734446622856282
EleutherAI_pythia-6.9b-deduped — PPMI,"C(valence, Treatment(reference='-val'))[T.+val]",-0.1021506537715484,0.0221397946286189,-4.613893465818492,3.982047896938459e-06,-0.1455470766833481,-0.0587542308597487
EleutherAI_pythia-6.9b-deduped — PPMI,"C(dominance, Treatment(reference='-dom'))[T.+dom]",0.0260407463512657,0.0221397946286189,1.1761963824905686,0.2395335893243675,-0.0173556765605339,0.0694371692630654
EleutherAI_pythia-6.9b-deduped — PPMI,log_frequency,-0.5548573382915568,0.0155267756244683,-35.73551597004906,2.4539379109429787e-269,-0.5852915194914609,-0.5244231570916528
EleutherAI_pythia-6.9b-deduped — PPMI,lex_emb_norm,-0.1543298180934333,0.0133338006516433,-11.57433068975815,7.3414005446992445e-31,-0.1804655281036956,-0.1281941080831711
EleutherAI_pythia-6.9b-deduped — PPMI,profession_embedding_1,0.1548613488376587,0.0071223484599502,21.74301772911868,2.35704561402888e-103,0.1409007655947741,0.1688219320805434
EleutherAI_pythia-6.9b-deduped — PPMI,profession_embedding_2,-0.016959681725219,0.006213214164393,-2.7296148622096785,0.0063476421747881,-0.0291382621521145,-0.0047811012983234
EleutherAI_pythia-6.9b-deduped — PPMI,profession_embedding_3,-0.2109128515687115,0.0066767352239834,-31.589219055908178,1.2672846076458878e-212,-0.223999984051664,-0.197825719085759
EleutherAI_pythia-6.9b-deduped — PPMI,profession_embedding_4,-0.2765610833082468,0.0060283065396333,-45.87707700163968,0.0,-0.2883772245337725,-0.2647449420827212
EleutherAI_pythia-6.9b-deduped — PPMI,profession_embedding_5,-0.2570373915189952,0.0064597661219801,-39.7905104713304,0.0,-0.269699240792809,-0.2443755422451814
EleutherAI_pythia-6.9b-deduped — PPMI,profession_embedding_6,0.1371124578032878,0.0063658317845975,21.538812592415336,1.7456291865718538e-101,0.1246347301213574,0.1495901854852181
EleutherAI_pythia-6.9b-deduped — PPMI,profession_embedding_7,0.2112183823076133,0.0067181348610315,31.440033086085016,1.0699908767594384e-210,0.1980501020006692,0.2243866626145574
EleutherAI_pythia-6.9b-deduped — PPMI,profession_embedding_8,-0.0748818841704676,0.0063961687677525,-11.707302744730333,1.5639651670695572e-31,-0.0874190756628327,-0.0623446926781024
EleutherAI_pythia-6.9b-deduped — PPMI,profession_embedding_9,0.1531992060246762,0.0066470232543833,23.0477914942828,1.0879256724881164e-115,0.14017031225712,0.1662280997922323
EleutherAI_pythia-6.9b-deduped — PPMI,profession_embedding_10,-0.2061930608268416,0.0071404765962239,-28.87665242623721,7.261028083215585e-179,-0.2201891772027808,-0.1921969444509024
EleutherAI_pythia-6.9b-deduped — Raw counts,Intercept,1.7449573599979196,0.0326568240533326,53.43316169227562,0.0,1.6809464072611344,1.8089683127347047
EleutherAI_pythia-6.9b-deduped — Raw counts,C(tense)[T.past perfect],0.0126121571860433,0.0327634370580817,0.3849460959692662,0.7002823760161871,-0.051607768719626,0.0768320830917127
EleutherAI_pythia-6.9b-deduped — Raw counts,C(tense)[T.present continuous],-0.0333745186788647,0.0327634370580798,-1.018651328299336,0.3083836476885991,-0.0975944445845304,0.0308454072268009
EleutherAI_pythia-6.9b-deduped — Raw counts,C(tense)[T.present perfect],0.1033620007959949,0.032763437058082,3.154797239763272,0.0016090159462935,0.039142074890325,0.1675819267016648
EleutherAI_pythia-6.9b-deduped — Raw counts,C(tense)[T.simple future],0.203768372250846,0.0327634370580814,6.219383268294334,5.112808537994072e-10,0.1395484463451773,0.2679882981565147
EleutherAI_pythia-6.9b-deduped — Raw counts,C(tense)[T.simple past],-0.0513158128446742,0.0327634370580814,-1.566252428086346,0.1173089476149334,-0.1155357387503429,0.0129041130609945
EleutherAI_pythia-6.9b-deduped — Raw counts,C(semantic_role)[T.patient],0.0313927409243511,0.0189159792050607,1.6595884666627434,0.0970165094839182,-0.0056846505846246,0.0684701324333268
EleutherAI_pythia-6.9b-deduped — Raw counts,C(syntactic_role)[T.subject],-0.1168410851974272,0.0189159792050606,-6.176845720266393,6.694660862863136e-10,-0.1539184767064028,-0.0797636936884515
EleutherAI_pythia-6.9b-deduped — Raw counts,"C(valence, Treatment(reference='-val'))[T.+val]",-0.1021506537715492,0.0189159792050606,-5.400230813545212,6.748757248476377e-08,-0.1392280452805248,-0.0650732622625735
EleutherAI_pythia-6.9b-deduped — Raw counts,"C(dominance, Treatment(reference='-dom'))[T.+dom]",0.0260407463512666,0.0189159792050606,1.3766533611064609,0.1686383552942587,-0.0110366451577089,0.0631181378602422
EleutherAI_pythia-6.9b-deduped — Raw counts,log_frequency,-0.1351110023684889,0.0168892629021301,-7.999816401191093,1.3292081497711786e-15,-0.1682158078946424,-0.1020061968423354
EleutherAI_pythia-6.9b-deduped — Raw counts,lex_emb_norm,-0.0887789242909871,0.0105009425828144,-8.454376699124197,3.040460158578295e-17,-0.1093619221435181,-0.0681959264384562
EleutherAI_pythia-6.9b-deduped — Raw counts,profession_embedding_1,-2.165414843280832e-05,3.574113597338108e-06,-6.0586066567485934,1.4032469371668447e-09,-2.8659802631804537e-05,-1.4648494233812106e-05
EleutherAI_pythia-6.9b-deduped — Raw counts,profession_embedding_2,-0.001045672220893,1.4133954888776738e-05,-73.98298842197448,0.0,-0.0010733763208659,-0.0010179681209202
EleutherAI_pythia-6.9b-deduped — Raw counts,profession_embedding_3,0.0005582596999218,6.634755395179457e-05,8.414171535659458,4.281302495074179e-17,0.0004282112257262,0.0006883081741174
EleutherAI_pythia-6.9b-deduped — Raw counts,profession_embedding_4,0.005487229190503,0.0001847491146027,29.700976929185465,7.734242371338035e-189,0.0051251006864058,0.0058493576946002
EleutherAI_pythia-6.9b-deduped — Raw counts,profession_embedding_5,0.0026495599588136,0.0003052640280201,8.679568228190863,4.3428759916007125e-18,0.0020512090218722,0.003247910895755
EleutherAI_pythia-6.9b-deduped — Raw counts,profession_embedding_6,0.0060536292032589,0.0003362878562618,18.001331569180433,9.415762703230253e-72,0.0053944681642682,0.0067127902422497
EleutherAI_pythia-6.9b-deduped — Raw counts,profession_embedding_7,0.0024318637103804,0.0004780938131258,5.086582682341606,3.686196995288651e-07,0.0014947474609323,0.0033689799598285
EleutherAI_pythia-6.9b-deduped — Raw counts,profession_embedding_8,-0.0194963997595533,0.0005572264559274,-34.98828806881024,1.137919247422186e-258,-0.0205886246579638,-0.0184041748611428
EleutherAI_pythia-6.9b-deduped — Raw counts,profession_embedding_9,-0.065193710164434,0.0007328098794476,-88.964016442533,0.0,-0.066630097808308,-0.06375732252056
EleutherAI_pythia-6.9b-deduped — Raw counts,profession_embedding_10,-0.0056649775750311,0.0008488440890884,-6.673755107507176,2.5737671368844368e-11,-0.0073288049814807,-0.0040011501685814
EleutherAI_pythia-6.9b-deduped — TF-IDF,Intercept,4.670311126065224,0.204545543386158,22.83262225492845,1.3093554251378038e-113,4.269379454658145,5.071242797472303
EleutherAI_pythia-6.9b-deduped — TF-IDF,C(tense)[T.past perfect],0.0126121571860442,0.0252315963480355,0.499855697280374,0.6171834369140761,-0.0368445355808499,0.0620688499529384
EleutherAI_pythia-6.9b-deduped — TF-IDF,C(tense)[T.present continuous],-0.0333745186788672,0.0252315963480353,-1.3227271956364317,0.185944674112293,-0.0828312114457612,0.0160821740880266
EleutherAI_pythia-6.9b-deduped — TF-IDF,C(tense)[T.present perfect],0.1033620007959957,0.0252315963480352,4.096530372880834,4.214151977090823e-05,0.0539053080291019,0.1528186935628894
EleutherAI_pythia-6.9b-deduped — TF-IDF,C(tense)[T.simple future],0.203768372250851,0.0252315963480354,8.075920740017581,7.161395526503123e-16,0.1543116794839571,0.253225065017745
EleutherAI_pythia-6.9b-deduped — TF-IDF,C(tense)[T.simple past],-0.0513158128446687,0.0252315963480353,-2.033791763978672,0.0419887576013034,-0.1007725056115626,-0.0018591200777747
EleutherAI_pythia-6.9b-deduped — TF-IDF,C(semantic_role)[T.patient],0.0313927409243523,0.0145674689436222,2.154989383938,0.0311772647606855,0.0028389060421575,0.0599465758065471
