run_dir,run_name,input_csv,target_model,model_name,model_dir,formula,re_formula,group_col,optimizer,converged,aic,bic,log_likelihood,nobs,residual_variance,R2m,R2c,random_effect_variance_semantic_role,random_effect_variance_syntactic_role,random_effect_variance_valence,random_effect_variance_dominance,selection_variant,has_all_random_slope_variances
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/analysis_outputs/model_selection/he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,,he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,selected_mixed__candidate__2__C_syntactic_role_C_semantic_role_,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/analysis_outputs/model_selection/he_she_odds_results__google_gemma-3-4b-pt__ccb39b90/models/selected_mixed__candidate__2__C_syntactic_role_C_semantic_role_,log_he_she_odds ~ C(tense) + C(syntactic_role) + C(valence) + C(dominance) + C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(tense):C(dominance) + C(syntactic_role):C(valence) + C(valence):C(dominance) + C(valence):C(semantic_role) + C(dominance):C(semantic_role),1 + C(semantic_role) + C(syntactic_role),profession,lbfgs,True,4589.393500855513,4834.655864462132,-2258.6967504277563,6720,0.11169743038172665,0.046023188489922894,0.9233377308352061,0.005369608596278,0.0191425598457959,,,standard,False
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/analysis_outputs/model_selection/he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,,he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,selected_mixed__candidate__0__C_tense_C_semantic_role_,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/analysis_outputs/model_selection/he_she_odds_results__google_gemma-3-4b-pt__ccb39b90/models/selected_mixed__candidate__0__C_tense_C_semantic_role_,log_he_she_odds ~ C(tense) + C(syntactic_role) + C(valence) + C(dominance) + C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(tense):C(dominance) + C(syntactic_role):C(valence) + C(syntactic_role):C(dominance) + C(syntactic_role):C(semantic_role) + C(valence):C(dominance) + C(valence):C(semantic_role) + C(dominance):C(semantic_role),1 + C(semantic_role) + C(syntactic_role),profession,lbfgs,True,4589.4110133234935,4848.299063797147,-2256.7055066617468,6720,0.11163059246762719,0.04605583050478316,0.923404865099446,0.0053783264524379,0.0191323073507392,,,standard,False
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/analysis_outputs/model_selection/he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,,he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,selected_mixed__candidate__2__C_dominance_C_semantic_role_,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/analysis_outputs/model_selection/he_she_odds_results__google_gemma-3-4b-pt__ccb39b90/models/selected_mixed__candidate__2__C_dominance_C_semantic_role_,log_he_she_odds ~ C(tense) + C(syntactic_role) + C(valence) + C(dominance) + C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(tense):C(dominance) + C(syntactic_role):C(valence) + C(syntactic_role):C(semantic_role) + C(valence):C(dominance) + C(valence):C(semantic_role),1 + C(semantic_role) + C(syntactic_role),profession,lbfgs,True,4591.253924764656,4836.516288371276,-2259.626962382328,6720,0.11172842250466646,0.045999947941197564,0.9233198123474645,0.0053812612644324,0.0191169003585995,,,standard,False
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/analysis_outputs/model_selection/he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,,he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,selected_mixed__candidate__2__C_valence_C_semantic_role_,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/analysis_outputs/model_selection/he_she_odds_results__google_gemma-3-4b-pt__ccb39b90/models/selected_mixed__candidate__2__C_valence_C_semantic_role_,log_he_she_odds ~ C(tense) + C(syntactic_role) + C(valence) + C(dominance) + C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(tense):C(dominance) + C(syntactic_role):C(valence) + C(syntactic_role):C(semantic_role) + C(valence):C(dominance) + C(dominance):C(semantic_role),1 + C(semantic_role) + C(syntactic_role),profession,lbfgs,True,4591.9098029614615,4837.172166568081,-2259.9549014807308,6720,0.1117395074768953,0.045966792336897606,0.923355006795032,0.0053817683392496,0.0191174801663714,,,standard,False
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/analysis_outputs/model_selection/he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,,he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,selected_mixed__candidate__0__C_syntactic_role_C_dominance_,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/analysis_outputs/model_selection/he_she_odds_results__google_gemma-3-4b-pt__ccb39b90/models/selected_mixed__candidate__0__C_syntactic_role_C_dominance_,log_he_she_odds ~ C(tense) + C(syntactic_role) + C(valence) + C(dominance) + C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(tense):C(dominance) + C(tense):C(semantic_role) + C(syntactic_role):C(valence) + C(syntactic_role):C(semantic_role) + C(valence):C(dominance) + C(valence):C(semantic_role) + C(dominance):C(semantic_role),1 + C(semantic_role) + C(syntactic_role),profession,lbfgs,True,4592.058072870321,4878.197497078043,-2254.0290364351604,6720,0.1115413531861047,0.04616805129868939,0.9233810890917348,0.0053683580294127,0.0191744131713714,,,standard,False
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/analysis_outputs/model_selection/he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,,he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,selected_mixed__candidate__3__C_dominance_C_semantic_role_,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/analysis_outputs/model_selection/he_she_odds_results__google_gemma-3-4b-pt__ccb39b90/models/selected_mixed__candidate__3__C_dominance_C_semantic_role_,log_he_she_odds ~ C(tense) + C(syntactic_role) + C(valence) + C(dominance) + C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(tense):C(dominance) + C(syntactic_role):C(valence) + C(valence):C(dominance) + C(valence):C(semantic_role),1 + C(semantic_role) + C(syntactic_role),profession,lbfgs,True,4592.325752443125,4830.775272616226,-2261.1628762215623,6720,0.11177956993500007,0.04598040157530628,0.9232588086036924,0.0053628242194711,0.0191917584626444,,,standard,False
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/analysis_outputs/model_selection/he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,,he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,selected_mixed__candidate__3__C_valence_C_semantic_role_,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/analysis_outputs/model_selection/he_she_odds_results__google_gemma-3-4b-pt__ccb39b90/models/selected_mixed__candidate__3__C_valence_C_semantic_role_,log_he_she_odds ~ C(tense) + C(syntactic_role) + C(valence) + C(dominance) + C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(tense):C(dominance) + C(syntactic_role):C(valence) + C(valence):C(dominance) + C(dominance):C(semantic_role),1 + C(semantic_role) + C(syntactic_role),profession,lbfgs,True,4592.981299229024,4831.430819402126,-2261.490649614512,6720,0.11179064617671214,0.0459348330765369,0.9233147770406008,0.0053685746767313,0.0191591663930349,,,standard,False
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/analysis_outputs/model_selection/he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,,he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,selected_mixed__candidate__1__C_syntactic_role_C_semantic_role_,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/analysis_outputs/model_selection/he_she_odds_results__google_gemma-3-4b-pt__ccb39b90/models/selected_mixed__candidate__1__C_syntactic_role_C_semantic_role_,log_he_she_odds ~ C(tense) + C(syntactic_role) + C(valence) + C(dominance) + C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(tense):C(dominance) + C(tense):C(semantic_role) + C(syntactic_role):C(valence) + C(valence):C(dominance) + C(valence):C(semantic_role) + C(dominance):C(semantic_role),1 + C(semantic_role) + C(syntactic_role),profession,lbfgs,True,4593.135035940264,4872.461616714469,-2255.567517970132,6720,0.11159253954322874,0.046071906972259456,0.923447366141609,0.0053786669752474,0.0191343972696304,,,standard,False
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/analysis_outputs/model_selection/he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,,he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,selected_mixed__full,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/analysis_outputs/model_selection/he_she_odds_results__google_gemma-3-4b-pt__ccb39b90/models/selected_mixed__full,log_he_she_odds ~ C(tense) + C(syntactic_role) + C(valence) + C(dominance) + C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(tense):C(dominance) + C(tense):C(semantic_role) + C(syntactic_role):C(valence) + C(syntactic_role):C(dominance) + C(syntactic_role):C(semantic_role) + C(valence):C(dominance) + C(valence):C(semantic_role) + C(dominance):C(semantic_role),1 + C(semantic_role) + C(syntactic_role),profession,lbfgs,True,4593.148779520743,4886.101047161983,-2253.5743897603716,6720,0.11152612418809572,0.04613672899398688,0.9234607126351464,0.0053741684931562,0.0191433800281897,,,standard,False
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/analysis_outputs/model_selection/he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,,he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,selected_mixed__candidate__0__C_syntactic_role_C_semantic_role_,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/analysis_outputs/model_selection/he_she_odds_results__google_gemma-3-4b-pt__ccb39b90/models/selected_mixed__candidate__0__C_syntactic_role_C_semantic_role_,log_he_she_odds ~ C(tense) + C(syntactic_role) + C(valence) + C(dominance) + C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(tense):C(dominance) + C(tense):C(semantic_role) + C(syntactic_role):C(valence) + C(syntactic_role):C(dominance) + C(valence):C(dominance) + C(valence):C(semantic_role) + C(dominance):C(semantic_role),1 + C(semantic_role) + C(syntactic_role),profession,lbfgs,True,4594.22621266928,4880.3656368770025,-2255.11310633464,6720,0.11157742681549931,0.04607811221324145,0.9234646247821351,0.0053730928045404,0.0191464211029692,,,standard,False
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/analysis_outputs/model_selection/he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,,he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,selected_mixed__candidate__1__C_dominance_C_semantic_role_,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/analysis_outputs/model_selection/he_she_odds_results__google_gemma-3-4b-pt__ccb39b90/models/selected_mixed__candidate__1__C_dominance_C_semantic_role_,log_he_she_odds ~ C(tense) + C(syntactic_role) + C(valence) + C(dominance) + C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(tense):C(dominance) + C(tense):C(semantic_role) + C(syntactic_role):C(valence) + C(syntactic_role):C(semantic_role) + C(valence):C(dominance) + C(valence):C(semantic_role),1 + C(semantic_role) + C(syntactic_role),profession,lbfgs,True,4594.9971657058195,4874.323746480024,-2256.4985828529097,6720,0.1116236645671434,0.04605755049790884,0.9234146033439007,0.0053805557044068,0.0191279923168261,,,standard,False
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/analysis_outputs/model_selection/he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,,he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,selected_mixed__candidate__1__C_valence_C_semantic_role_,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/analysis_outputs/model_selection/he_she_odds_results__google_gemma-3-4b-pt__ccb39b90/models/selected_mixed__candidate__1__C_valence_C_semantic_role_,log_he_she_odds ~ C(tense) + C(syntactic_role) + C(valence) + C(dominance) + C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(tense):C(dominance) + C(tense):C(semantic_role) + C(syntactic_role):C(valence) + C(syntactic_role):C(semantic_role) + C(valence):C(dominance) + C(dominance):C(semantic_role),1 + C(semantic_role) + C(syntactic_role),profession,lbfgs,True,4595.65365000836,4874.980230782565,-2256.82682500418,6720,0.11163465113333791,0.04605540254548143,0.9233981912967352,0.0053766265198075,0.0191359878986223,,,standard,False
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/analysis_outputs/model_selection/he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,,he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,selected_mixed__candidate__0__C_dominance_C_semantic_role_,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/analysis_outputs/model_selection/he_she_odds_results__google_gemma-3-4b-pt__ccb39b90/models/selected_mixed__candidate__0__C_dominance_C_semantic_role_,log_he_she_odds ~ C(tense) + C(syntactic_role) + C(valence) + C(dominance) + C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(tense):C(dominance) + C(tense):C(semantic_role) + C(syntactic_role):C(valence) + C(syntactic_role):C(dominance) + C(syntactic_role):C(semantic_role) + C(valence):C(dominance) + C(valence):C(semantic_role),1 + C(semantic_role) + C(syntactic_role),profession,lbfgs,True,4596.088576826383,4882.228001034106,-2256.0442884131917,6720,0.11160845719224857,0.04606457949143304,0.9234305668666202,0.0053817203511161,0.0191270732584552,,,standard,False
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/analysis_outputs/model_selection/he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,,he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,selected_mixed__candidate__0__C_valence_C_semantic_role_,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/analysis_outputs/model_selection/he_she_odds_results__google_gemma-3-4b-pt__ccb39b90/models/selected_mixed__candidate__0__C_valence_C_semantic_role_,log_he_she_odds ~ C(tense) + C(syntactic_role) + C(valence) + C(dominance) + C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(tense):C(dominance) + C(tense):C(semantic_role) + C(syntactic_role):C(valence) + C(syntactic_role):C(dominance) + C(syntactic_role):C(semantic_role) + C(valence):C(dominance) + C(dominance):C(semantic_role),1 + C(semantic_role) + C(syntactic_role),profession,lbfgs,True,4596.745167880137,4882.884592087859,-2256.3725839400686,6720,0.11161944450029647,0.04605920013434828,0.9234195316617192,0.0053813924546552,0.019126669900929,,,standard,False
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/analysis_outputs/model_selection/he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,,he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,selected_mixed__candidate__2__C_tense_C_dominance_,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/analysis_outputs/model_selection/he_she_odds_results__google_gemma-3-4b-pt__ccb39b90/models/selected_mixed__candidate__2__C_tense_C_dominance_,log_he_she_odds ~ C(tense) + C(syntactic_role) + C(valence) + C(dominance) + C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(syntactic_role):C(valence) + C(syntactic_role):C(semantic_role) + C(valence):C(dominance) + C(valence):C(semantic_role) + C(dominance):C(semantic_role),1 + C(semantic_role) + C(syntactic_role),profession,lbfgs,True,4606.702324650963,4824.713314523514,-2271.3511623254817,6720,0.11212142332981223,0.04573278376255867,0.923048560730972,0.0053714172620001,0.0191402469941678,,,standard,False
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/analysis_outputs/model_selection/he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,,he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,selected_mixed__candidate__3__C_tense_C_dominance_,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/analysis_outputs/model_selection/he_she_odds_results__google_gemma-3-4b-pt__ccb39b90/models/selected_mixed__candidate__3__C_tense_C_dominance_,log_he_she_odds ~ C(tense) + C(syntactic_role) + C(valence) + C(dominance) + C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(syntactic_role):C(valence) + C(valence):C(dominance) + C(valence):C(semantic_role) + C(dominance):C(semantic_role),1 + C(semantic_role) + C(syntactic_role),profession,lbfgs,True,4607.763389652238,4818.961536091271,-2272.881694826119,6720,0.11217281977359227,0.04569870288618918,0.9230116268255133,0.00537076999826,0.0191409544859108,,,standard,False
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/analysis_outputs/model_selection/he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,,he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,selected_mixed__candidate__1__C_tense_C_dominance_,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/analysis_outputs/model_selection/he_she_odds_results__google_gemma-3-4b-pt__ccb39b90/models/selected_mixed__candidate__1__C_tense_C_dominance_,log_he_she_odds ~ C(tense) + C(syntactic_role) + C(valence) + C(dominance) + C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(tense):C(semantic_role) + C(syntactic_role):C(valence) + C(syntactic_role):C(semantic_role) + C(valence):C(dominance) + C(valence):C(semantic_role) + C(dominance):C(semantic_role),1 + C(semantic_role) + C(syntactic_role),profession,lbfgs,True,4610.467534133415,4862.542741173551,-2268.2337670667075,6720,0.1120167967262311,0.04580056734318129,0.9231263922474988,0.0053727000369757,0.0191396570006578,,,standard,False
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/analysis_outputs/model_selection/he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,,he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,selected_mixed__candidate__0__C_tense_C_dominance_,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/analysis_outputs/model_selection/he_she_odds_results__google_gemma-3-4b-pt__ccb39b90/models/selected_mixed__candidate__0__C_tense_C_dominance_,log_he_she_odds ~ C(tense) + C(syntactic_role) + C(valence) + C(dominance) + C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(tense):C(semantic_role) + C(syntactic_role):C(valence) + C(syntactic_role):C(dominance) + C(syntactic_role):C(semantic_role) + C(valence):C(dominance) + C(valence):C(semantic_role) + C(dominance):C(semantic_role),1 + C(semantic_role) + C(syntactic_role),profession,lbfgs,True,4611.562135328953,4870.450185802607,-2267.7810676644767,6720,0.11200160828673356,0.04581043867070314,0.9231376324439672,0.0053728746501239,0.0191399743472932,,,standard,False
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/analysis_outputs/model_selection/he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,,he_she_odds_results__google_gemma-3-4b-pt__ccb39b90,selected_mixed__candidate__2__C_syntactic_role_C_valence_,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/analysis_outputs/model_selection/he_she_odds_results__google_gemma-3-4b-pt__ccb39b90/models/selected_mixed__candidate__2__C_syntactic_role_C_valence_,log_he_she_odds ~ C(tense) + C(syntactic_role) + C(valence) + C(dominance) + C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(tense):C(dominance) + C(syntactic_role):C(semantic_role) + C(valence):C(dominance) + C(valence):C(semantic_role) + C(dominance):C(semantic_role),1 + C(semantic_role) + C(syntactic_role),profession,lbfgs,True,4618.551636957993,4863.814000564612,-2273.2758184789964,6720,0.11218605888886383,0.04568988422313627,0.9230021799362478,0.0053706048331899,0.0191410948309516,,,standard,False
