run_dir,run_name,input_csv,target_model,model_name,model_dir,selection_variant,formula,re_formula,group_col,optimizer,converged,warning_count,warnings,numerical_issue_warnings,aic,bic,log_likelihood,nobs,residual_variance,R2m,R2c,fixed_effect_variance_Intercept,fixed_effect_variance_C(tense),fixed_effect_variance_C(semantic_role),fixed_effect_variance_C(syntactic_role),fixed_effect_variance_C(valence),fixed_effect_variance_C(dominance),fixed_effect_variance_C(tense):C(semantic_role),fixed_effect_variance_C(tense):C(syntactic_role),fixed_effect_variance_C(tense):C(valence),fixed_effect_variance_C(tense):C(dominance),fixed_effect_variance_C(semantic_role):C(syntactic_role),fixed_effect_variance_C(semantic_role):C(valence),fixed_effect_variance_C(semantic_role):C(dominance),fixed_effect_variance_C(syntactic_role):C(valence),fixed_effect_variance_C(syntactic_role):C(dominance),fixed_effect_variance_C(valence):C(dominance),fixed_effect_variance_log_frequency,fixed_effect_variance_C(tense):log_frequency,fixed_effect_variance_C(semantic_role):log_frequency,fixed_effect_variance_C(syntactic_role):log_frequency,fixed_effect_variance_C(valence):log_frequency,fixed_effect_variance_C(dominance):log_frequency,fixed_effect_variance_lex_emb_norm,fixed_effect_variance_C(tense):lex_emb_norm,fixed_effect_variance_C(semantic_role):lex_emb_norm,fixed_effect_variance_C(syntactic_role):lex_emb_norm,fixed_effect_variance_C(valence):lex_emb_norm,fixed_effect_variance_C(dominance):lex_emb_norm,fixed_effect_variance_log_frequency:lex_emb_norm,random_effect_variance_semantic_role,random_effect_variance_syntactic_role,random_effect_variance_valence,random_effect_variance_dominance
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__tiiuae_Falcon3-3B-Base__89f88db2,he_she_odds_results__tiiuae_Falcon3-3B-Base__89f88db2,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/modelling_data/he_she_odds_results__tiiuae_Falcon3-3B-Base.csv,tiiuae_Falcon3-3B-Base,selected_mixed_random_slopes__candidate__0__C_tense_C_semantic_role,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__tiiuae_Falcon3-3B-Base__89f88db2/models/selected_mixed_random_slopes__candidate__0__C_tense_C_semantic_role,random_slopes,log_he_she_odds ~ C(tense) + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance) + log_frequency + lex_emb_norm + C(tense):C(syntactic_role) + C(tense):C(valence) + C(tense):C(dominance) + C(tense):log_frequency + C(tense):lex_emb_norm + C(semantic_role):C(syntactic_role) + C(semantic_role):C(valence) + C(semantic_role):C(dominance) + C(semantic_role):log_frequency + C(semantic_role):lex_emb_norm + C(syntactic_role):C(valence) + C(syntactic_role):C(dominance) + C(syntactic_role):log_frequency + C(syntactic_role):lex_emb_norm + C(valence):C(dominance) + C(valence):log_frequency + C(valence):lex_emb_norm + C(dominance):log_frequency + C(dominance):lex_emb_norm + log_frequency:lex_emb_norm,1 + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance),profession,lbfgs,True,1,['ConvergenceWarning: The MLE may be on the boundary of the parameter space.'],True,4896.4526184359565,5420.062589175187,-2380.2263092179783,16320,0.07575696975847707,0.09586452729738121,0.9592023806002268,4.437614504521654e-31,0.08411362060298799,0.002630861455398107,0.1509693066881408,0.030532989804459544,0.0024627849286263364,,0.0016554988502764615,0.0002447069214683484,0.0006924961472119782,0.00959120558317525,0.0009779800543398725,0.0001400308213740632,0.001814835650801527,0.00042451085804080883,6.503274497110764e-05,3.1630804810737314,0.011423689526337148,0.0007535126321221098,0.011440879987730926,0.003496721000087494,4.478661902289571e-05,0.048383861589950374,0.10564400176272654,0.02452077080426797,0.16398268557273782,0.04580506396065421,0.0005437457979659725,3.1344406628449377,0.0020810502855765477,0.03272955664030177,0.004138856568136635,0.002724355296108584
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__tiiuae_Falcon3-3B-Base__89f88db2,he_she_odds_results__tiiuae_Falcon3-3B-Base__89f88db2,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/modelling_data/he_she_odds_results__tiiuae_Falcon3-3B-Base.csv,tiiuae_Falcon3-3B-Base,selected_mixed_random_slopes__candidate__0__C_tense_C_syntactic_role,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__tiiuae_Falcon3-3B-Base__89f88db2/models/selected_mixed_random_slopes__candidate__0__C_tense_C_syntactic_role,random_slopes,log_he_she_odds ~ C(tense) + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance) + log_frequency + lex_emb_norm + C(tense):C(semantic_role) + C(tense):C(valence) + C(tense):C(dominance) + C(tense):log_frequency + C(tense):lex_emb_norm + C(semantic_role):C(syntactic_role) + C(semantic_role):C(valence) + C(semantic_role):C(dominance) + C(semantic_role):log_frequency + C(semantic_role):lex_emb_norm + C(syntactic_role):C(valence) + C(syntactic_role):C(dominance) + C(syntactic_role):log_frequency + C(syntactic_role):lex_emb_norm + C(valence):C(dominance) + C(valence):log_frequency + C(valence):lex_emb_norm + C(dominance):log_frequency + C(dominance):lex_emb_norm + log_frequency:lex_emb_norm,1 + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance),profession,lbfgs,True,1,['ConvergenceWarning: The MLE may be on the boundary of the parameter space.'],True,4926.05796124402,5449.66793198325,-2395.02898062201,16320,0.07589591545942562,0.09583919007123422,0.9591041923522653,4.930682782801838e-32,0.09058988018864081,0.002878150672928468,0.15775132751123855,0.030532989803962306,0.0024627849287299115,0.0013114241715329726,,0.0002447069214683643,0.0006924961472121252,0.009591205583174986,0.0009779800543398254,0.00014003082137409791,0.0018148356508015217,0.00042451085804084683,6.5032744971105e-05,3.1611408282206646,0.011423689526340836,0.0007535126320227352,0.011440879990057554,0.003496720999030583,4.4786618950227945e-05,0.048457415554715874,0.10564400176277382,0.024520770803783523,0.1639826855825887,0.04580506395688304,0.0005437457977077046,3.131997750626997,0.0020801107620891505,0.03273599926641153,0.004136510129360306,0.0027210221941254844
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__tiiuae_Falcon3-3B-Base__89f88db2,he_she_odds_results__tiiuae_Falcon3-3B-Base__89f88db2,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/modelling_data/he_she_odds_results__tiiuae_Falcon3-3B-Base.csv,tiiuae_Falcon3-3B-Base,selected_mixed_random_slopes__candidate__0__C_semantic_role_C_syntactic_role,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__tiiuae_Falcon3-3B-Base__89f88db2/models/selected_mixed_random_slopes__candidate__0__C_semantic_role_C_syntactic_role,random_slopes,log_he_she_odds ~ C(tense) + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance) + log_frequency + lex_emb_norm + C(tense):C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(tense):C(dominance) + C(tense):log_frequency + C(tense):lex_emb_norm + C(semantic_role):C(valence) + C(semantic_role):C(dominance) + C(semantic_role):log_frequency + C(semantic_role):lex_emb_norm + C(syntactic_role):C(valence) + C(syntactic_role):C(dominance) + C(syntactic_role):log_frequency + C(syntactic_role):lex_emb_norm + C(valence):C(dominance) + C(valence):log_frequency + C(valence):lex_emb_norm + C(dominance):log_frequency + C(dominance):lex_emb_norm + log_frequency:lex_emb_norm,1 + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance),profession,lbfgs,False,5,"['ConvergenceWarning: Maximum Likelihood optimization failed to converge. Check mle_retvals', 'ConvergenceWarning: MixedLM optimization failed, trying a different optimizer may help.', 'ConvergenceWarning: Gradient optimization failed, |grad| = 170.193313', 'ConvergenceWarning: The MLE may be on the boundary of the parameter space.', 'ConvergenceWarning: The Hessian matrix at the estimated parameter values is not positive definite.']",True,5507.070552042656,6061.481109295959,-2681.535276021328,16320,0.07828872563765304,0.10449700176506649,0.9550032842387058,1.2326706957004595e-32,0.08241254862408753,0.012142061849838945,0.19810538837571287,0.030532989799655446,0.002462784929427774,0.0013114241715329654,0.0016554988502764237,0.0002447069214683303,0.000692496147211909,,0.0009779800543399306,0.0001400308213740586,0.0018148356508014595,0.0004245108580407832,6.503274497112716e-05,4.245668570842597,0.011423689526336349,0.0007535126320272865,0.011440879989611635,0.003496720999149232,4.478661896053786e-05,0.017834580896359607,0.10564400176272085,0.02452077080287381,0.1639826855910902,0.04580506395194783,0.0005437457974087926,4.5251173781738006,0.004815552209813857,0.018277857750883638,0.010218730841545095,0.006451194832839927
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__tiiuae_Falcon3-3B-Base__89f88db2,he_she_odds_results__tiiuae_Falcon3-3B-Base__89f88db2,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/modelling_data/he_she_odds_results__tiiuae_Falcon3-3B-Base.csv,tiiuae_Falcon3-3B-Base,selected_mixed_random_slopes__random_intercept_baseline,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__tiiuae_Falcon3-3B-Base__89f88db2/models/selected_mixed_random_slopes__random_intercept_baseline,random_intercept_baseline,log_he_she_odds ~ C(tense) + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance) + log_frequency + lex_emb_norm + C(tense):C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(tense):C(dominance) + C(tense):log_frequency + C(tense):lex_emb_norm + C(semantic_role):C(syntactic_role) + C(semantic_role):C(valence) + C(semantic_role):C(dominance) + C(semantic_role):log_frequency + C(semantic_role):lex_emb_norm + C(syntactic_role):C(valence) + C(syntactic_role):C(dominance) + C(syntactic_role):log_frequency + C(syntactic_role):lex_emb_norm + C(valence):C(dominance) + C(valence):log_frequency + C(valence):lex_emb_norm + C(dominance):log_frequency + C(dominance):lex_emb_norm + log_frequency:lex_emb_norm,1,profession,lbfgs,True,0,[],False,6612.753126536292,7067.06177761886,-3247.376563268146,16320,0.08553550009669894,0.09961845418647972,0.9531607919604242,4.930682782801838e-32,0.0824125486241158,0.002878150672748373,0.1509693066951973,0.030532989801621474,0.002462784929107502,0.0013114241715329639,0.0016554988502764593,0.00024470692146831764,0.0006924961472120014,0.009591205583175288,0.0009779800543399133,0.00014003082137406563,0.0018148356508014512,0.0004245108580407885,6.503274497111778e-05,3.7232691992523317,0.011423689526340639,0.0007535126320694625,0.01144087998878253,0.003496720999559931,4.478661898737072e-05,0.030160446034261473,0.10564400176276924,0.024520770803460743,0.1639826855835645,0.04580506395550526,0.0005437457976316388,3.8477951584574894,,,,
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__tiiuae_Falcon3-7B-Base__0e7d5b82,he_she_odds_results__tiiuae_Falcon3-7B-Base__0e7d5b82,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/modelling_data/he_she_odds_results__tiiuae_Falcon3-7B-Base.csv,tiiuae_Falcon3-7B-Base,selected_mixed_random_slopes__candidate__0__C_semantic_role_C_valence,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__tiiuae_Falcon3-7B-Base__0e7d5b82/models/selected_mixed_random_slopes__candidate__0__C_semantic_role_C_valence,random_slopes,log_he_she_odds ~ C(tense) + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance) + log_frequency + lex_emb_norm + C(tense):C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(tense):C(dominance) + C(tense):log_frequency + C(tense):lex_emb_norm + C(semantic_role):C(syntactic_role) + C(semantic_role):C(dominance) + C(semantic_role):log_frequency + C(semantic_role):lex_emb_norm + C(syntactic_role):C(valence) + C(syntactic_role):C(dominance) + C(syntactic_role):log_frequency + C(syntactic_role):lex_emb_norm + C(valence):C(dominance) + C(valence):log_frequency + C(valence):lex_emb_norm + C(dominance):log_frequency + C(dominance):lex_emb_norm + log_frequency:lex_emb_norm,1 + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance),profession,lbfgs,True,1,['ConvergenceWarning: The MLE may be on the boundary of the parameter space.'],True,23115.034977571428,23669.445534824732,-11485.517488785714,16320,0.2324171076631755,0.08568550603962133,0.8872842968065117,3.1556369809931764e-30,0.021140760109241114,0.010533027968080623,0.1778658122107568,0.0525131570022608,0.0016325803454816318,0.00037482823766219137,0.012009777872524996,0.0034758812435348218,0.001260075319271625,0.002321170229419487,,0.0018089729161025459,8.371967989732984e-06,0.0005952585245389887,0.0007697855605428228,0.5897392938332557,0.048053405551924784,0.008105630202452073,0.05383918631800912,0.0032038598807865807,0.006672783056168931,0.4927540094948241,0.08272598897745508,0.0309685413661209,0.14613450563143093,0.05072515075805014,0.010991820120788944,1.4276084479085536,0.0071877076598092695,0.04794742780400354,0.01007032446716466,0.007650487027137776
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__tiiuae_Falcon3-7B-Base__0e7d5b82,he_she_odds_results__tiiuae_Falcon3-7B-Base__0e7d5b82,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/modelling_data/he_she_odds_results__tiiuae_Falcon3-7B-Base.csv,tiiuae_Falcon3-7B-Base,selected_mixed_random_slopes__candidate__0__C_syntactic_role_C_valence,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__tiiuae_Falcon3-7B-Base__0e7d5b82/models/selected_mixed_random_slopes__candidate__0__C_syntactic_role_C_valence,random_slopes,log_he_she_odds ~ C(tense) + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance) + log_frequency + lex_emb_norm + C(tense):C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(tense):C(dominance) + C(tense):log_frequency + C(tense):lex_emb_norm + C(semantic_role):C(syntactic_role) + C(semantic_role):C(valence) + C(semantic_role):C(dominance) + C(semantic_role):log_frequency + C(semantic_role):lex_emb_norm + C(syntactic_role):C(dominance) + C(syntactic_role):log_frequency + C(syntactic_role):lex_emb_norm + C(valence):C(dominance) + C(valence):log_frequency + C(valence):lex_emb_norm + C(dominance):log_frequency + C(dominance):lex_emb_norm + log_frequency:lex_emb_norm,1 + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance),profession,lbfgs,True,1,['ConvergenceWarning: The MLE may be on the boundary of the parameter space.'],True,23115.125751663436,23669.53630891674,-11485.562875831718,16320,0.23241839698810857,0.08568510526411428,0.8872828290801632,3.1556369809931764e-30,0.021140760109234127,0.010785744856391041,0.17927766254943728,0.05119497621602554,0.0016325803457069967,0.0003748282376622347,0.012009777872524881,0.0034758812435345975,0.0012600753192716912,0.002321170229419497,4.493790727790761e-06,0.0018089729161025155,,0.0005952585245389665,0.0007697855605428557,0.589617578146808,0.04805340555191578,0.00810563020253904,0.05383918631831621,0.003203859880720304,0.006672783056232192,0.4927148590014612,0.08272598897743183,0.03096854136688673,0.14613450563328947,0.0507251507568013,0.010991820121176648,1.427366475690156,0.007187920305057451,0.047944606945380365,0.010070892741239826,0.007650467873906122
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__tiiuae_Falcon3-7B-Base__0e7d5b82,he_she_odds_results__tiiuae_Falcon3-7B-Base__0e7d5b82,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/modelling_data/he_she_odds_results__tiiuae_Falcon3-7B-Base.csv,tiiuae_Falcon3-7B-Base,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__tiiuae_Falcon3-7B-Base__0e7d5b82/models/selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,random_slopes,log_he_she_odds ~ C(tense) + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance) + log_frequency + lex_emb_norm + C(tense):C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(tense):C(dominance) + C(tense):log_frequency + C(tense):lex_emb_norm + C(semantic_role):C(syntactic_role) + C(semantic_role):C(valence) + C(semantic_role):C(dominance) + C(semantic_role):log_frequency + C(semantic_role):lex_emb_norm + C(syntactic_role):C(valence) + C(syntactic_role):C(dominance) + C(syntactic_role):log_frequency + C(syntactic_role):lex_emb_norm + C(valence):C(dominance) + C(valence):log_frequency + C(valence):lex_emb_norm + C(dominance):log_frequency + C(dominance):lex_emb_norm,1 + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance),profession,lbfgs,True,1,['ConvergenceWarning: The MLE may be on the boundary of the parameter space.'],True,23115.390312559815,23669.80086981312,-11485.695156279908,16320,0.2324147780616996,0.08336374654847639,0.8871209112190876,1.9722731131207353e-31,0.021140760109231126,0.010785744855915937,0.17786581221133949,0.051953723399513804,0.0016325803455522186,0.0003748282376622259,0.012009777872525182,0.003475881243534663,0.0012600753192716235,0.002321170229419578,4.493790727791792e-06,0.0018089729161025164,8.371967989731524e-06,0.0005952585245389638,0.0007697855605428654,0.027945230641182067,0.048053405551914674,0.008105630202416432,0.053839186317941365,0.003203859880815278,0.006672783056139492,0.13906857753409615,0.08272598897742552,0.030968541366469548,0.14613450563208316,0.05072515075742272,0.010991820120982172,,0.007192749064475709,0.048021185197833036,0.010073884301723878,0.00765550518374163
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__tiiuae_Falcon3-7B-Base__0e7d5b82,he_she_odds_results__tiiuae_Falcon3-7B-Base__0e7d5b82,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/modelling_data/he_she_odds_results__tiiuae_Falcon3-7B-Base.csv,tiiuae_Falcon3-7B-Base,selected_mixed_random_slopes__candidate__0__C_valence_log_frequency,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__tiiuae_Falcon3-7B-Base__0e7d5b82/models/selected_mixed_random_slopes__candidate__0__C_valence_log_frequency,random_slopes,log_he_she_odds ~ C(tense) + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance) + log_frequency + lex_emb_norm + C(tense):C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(tense):C(dominance) + C(tense):log_frequency + C(tense):lex_emb_norm + C(semantic_role):C(syntactic_role) + C(semantic_role):C(valence) + C(semantic_role):C(dominance) + C(semantic_role):log_frequency + C(semantic_role):lex_emb_norm + C(syntactic_role):C(valence) + C(syntactic_role):C(dominance) + C(syntactic_role):log_frequency + C(syntactic_role):lex_emb_norm + C(valence):C(dominance) + C(valence):lex_emb_norm + C(dominance):log_frequency + C(dominance):lex_emb_norm + log_frequency:lex_emb_norm,1 + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance),profession,lbfgs,True,1,['ConvergenceWarning: The MLE may be on the boundary of the parameter space.'],True,23116.075303318503,23670.485860571807,-11486.037651659251,16320,0.23241677846301792,0.08435738731951872,0.8892038289353684,7.889092452482941e-31,0.021140760109241395,0.012868931348237375,0.17975480900715946,0.04364470861756789,0.002117693525837536,0.000374828237662242,0.012009777872524935,0.003475881243534691,0.0012600753192717423,0.002321170229419492,4.493790727794445e-06,0.0018089729161025717,8.37196798973319e-06,0.0005952585245389604,0.0007697855605428432,1.0123375802954744,0.04805340555192481,0.014056642852239903,0.05696799096978792,,0.009680859024753817,0.28166638165771574,0.0827259889774547,0.045328156646986494,0.15278600361925257,0.023092557900786875,0.015992633078849027,1.4248040277556866,0.007299037940346498,0.04792250581278585,0.010477940660726123,0.0076878536426734445
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__tiiuae_Falcon3-7B-Base__0e7d5b82,he_she_odds_results__tiiuae_Falcon3-7B-Base__0e7d5b82,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/modelling_data/he_she_odds_results__tiiuae_Falcon3-7B-Base.csv,tiiuae_Falcon3-7B-Base,selected_mixed_random_slopes__candidate__0__C_dominance_lex_emb_norm,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__tiiuae_Falcon3-7B-Base__0e7d5b82/models/selected_mixed_random_slopes__candidate__0__C_dominance_lex_emb_norm,random_slopes,log_he_she_odds ~ C(tense) + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance) + log_frequency + lex_emb_norm + C(tense):C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(tense):C(dominance) + C(tense):log_frequency + C(tense):lex_emb_norm + C(semantic_role):C(syntactic_role) + C(semantic_role):C(valence) + C(semantic_role):C(dominance) + C(semantic_role):log_frequency + C(semantic_role):lex_emb_norm + C(syntactic_role):C(valence) + C(syntactic_role):C(dominance) + C(syntactic_role):log_frequency + C(syntactic_role):lex_emb_norm + C(valence):C(dominance) + C(valence):log_frequency + C(valence):lex_emb_norm + C(dominance):log_frequency + log_frequency:lex_emb_norm,1 + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance),profession,lbfgs,True,1,['ConvergenceWarning: The MLE may be on the boundary of the parameter space.'],True,23116.42185288726,23670.832410140563,-11486.21092644363,16320,0.23241568962815842,0.127297795230996,0.8939329274915206,0.0,0.02114076010923528,0.0061988800998158565,0.15807535603352485,0.06333335286098964,0.0005637586237358145,0.00037482823766219777,0.012009777872525003,0.0034758812435346778,0.0012600753192716064,0.002321170229419526,4.493790727795332e-06,0.001808972916102606,8.371967989728905e-06,0.0005952585245389868,0.0007697855605428272,0.3883156113013057,0.04805340555191927,0.00545007750561268,0.046850570308544184,0.005171054818096632,0.0016243111438548352,0.808964201216648,0.08272598897743888,0.018203788939357937,0.11751076840578233,0.06969692029225191,,1.418701030843278,0.007259845294697234,0.04803446925643072,0.010127493960402079,0.00808333635469023
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__tiiuae_Falcon3-7B-Base__0e7d5b82,he_she_odds_results__tiiuae_Falcon3-7B-Base__0e7d5b82,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/modelling_data/he_she_odds_results__tiiuae_Falcon3-7B-Base.csv,tiiuae_Falcon3-7B-Base,selected_mixed_random_slopes,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__tiiuae_Falcon3-7B-Base__0e7d5b82/models/selected_mixed_random_slopes,random_slopes,log_he_she_odds ~ C(tense) + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance) + log_frequency + lex_emb_norm + C(tense):C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(tense):C(dominance) + C(tense):log_frequency + C(tense):lex_emb_norm + C(semantic_role):C(syntactic_role) + C(semantic_role):C(valence) + C(semantic_role):C(dominance) + C(semantic_role):log_frequency + C(semantic_role):lex_emb_norm + C(syntactic_role):C(valence) + C(syntactic_role):C(dominance) + C(syntactic_role):log_frequency + C(syntactic_role):lex_emb_norm + C(valence):C(dominance) + C(valence):log_frequency + C(valence):lex_emb_norm + C(dominance):log_frequency + C(dominance):lex_emb_norm + log_frequency:lex_emb_norm,1 + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance),profession,lbfgs,True,1,['ConvergenceWarning: The MLE may be on the boundary of the parameter space.'],True,23116.929794024996,23679.04049790682,-11485.464897012498,16320,0.23241561218964912,0.08568593475310735,0.8872861079570744,7.889092452482941e-31,0.02114076010923427,0.010785744856373184,0.1778658122132939,0.051953723398245825,0.0016325803457006977,0.0003748282376622078,0.012009777872525074,0.0034758812435345923,0.0012600753192717386,0.002321170229419546,4.493790727791146e-06,0.0018089729161025116,8.371967989732153e-06,0.0005952585245389484,0.0007697855605428978,0.589894367942895,0.04805340555191958,0.00810563020236115,0.05383918631782639,0.0032038598808637516,0.0066727830560920865,0.49280388627326654,0.08272598897743808,0.030968541366621954,0.14613450563252073,0.05072515075721008,0.010991820121040734,1.427916730597738,0.007187442869233132,0.047951002716391834,0.01006960757103557,0.00765050859302915
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__tiiuae_Falcon3-7B-Base__0e7d5b82,he_she_odds_results__tiiuae_Falcon3-7B-Base__0e7d5b82,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/modelling_data/he_she_odds_results__tiiuae_Falcon3-7B-Base.csv,tiiuae_Falcon3-7B-Base,selected_mixed_random_slopes__full,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/model_selection_data/runs/he_she_odds_results__tiiuae_Falcon3-7B-Base__0e7d5b82/models/selected_mixed_random_slopes__full,random_slopes,log_he_she_odds ~ C(tense) + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance) + log_frequency + lex_emb_norm + C(tense):C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence) + C(tense):C(dominance) + C(tense):log_frequency + C(tense):lex_emb_norm + C(semantic_role):C(syntactic_role) + C(semantic_role):C(valence) + C(semantic_role):C(dominance) + C(semantic_role):log_frequency + C(semantic_role):lex_emb_norm + C(syntactic_role):C(valence) + C(syntactic_role):C(dominance) + C(syntactic_role):log_frequency + C(syntactic_role):lex_emb_norm + C(valence):C(dominance) + C(valence):log_frequency + C(valence):lex_emb_norm + C(dominance):log_frequency + C(dominance):lex_emb_norm + log_frequency:lex_emb_norm,1 + C(semantic_role) + C(syntactic_role) + C(valence) + C(dominance),profession,lbfgs,True,1,['ConvergenceWarning: The MLE may be on the boundary of the parameter space.'],True,23116.929794024996,23679.04049790682,-11485.464897012498,16320,0.23241561218964912,0.08568593475310735,0.8872861079570744,7.889092452482941e-31,0.02114076010923427,0.010785744856373184,0.1778658122132939,0.051953723398245825,0.0016325803457006977,0.0003748282376622078,0.012009777872525074,0.0034758812435345923,0.0012600753192717386,0.002321170229419546,4.493790727791146e-06,0.0018089729161025116,8.371967989732153e-06,0.0005952585245389484,0.0007697855605428978,0.589894367942895,0.04805340555191958,0.00810563020236115,0.05383918631782639,0.0032038598808637516,0.0066727830560920865,0.49280388627326654,0.08272598897743808,0.030968541366621954,0.14613450563252073,0.05072515075721008,0.010991820121040734,1.427916730597738,0.007187442869233132,0.047951002716391834,0.01006960757103557,0.00765050859302915
